retained,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,first_last_days_diff,created_first_days_diff,favday_Friday,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BLR,city_BOM,city_DEL,city_MAA,FS_ID,FS_time
1,39,17.94871795,10.25641026,43.31,0.004405286,0,0,0,454,12,0,0,0,1,0,0,0,0,0,0,1,27637,1.662656837E9
1,37,37.83783784,0.0,145.72,0.0,0,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0,27638,1.662656837E9
0,0,0.0,0.0,7.18,0.0,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,1,0,27639,1.662656837E9
1,46,58.69565217,26.08695652,92.59,0.178571429,0,1,0,140,-434,0,0,0,0,0,1,0,0,1,0,0,27640,1.662656837E9
1,50,10.0,0.0,80.85,0.066666667,0,0,1,105,-341,0,0,0,0,0,0,1,0,0,0,1,27641,1.662656837E9
1,43,6.976744186,0.0,74.07,0.1,1,0,0,20,-9,0,0,0,0,1,0,0,0,1,0,0,27642,1.662656837E9
1,45,0.0,0.0,46.67,0.142857143,0,0,0,14,35,0,0,0,0,1,0,0,0,0,0,1,27643,1.662656837E9
1,44,11.36363636,0.0,60.78,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27644,1.662656837E9
1,45,0.0,0.0,49.55,0.0,1,0,0,0,-25,1,0,0,0,0,0,0,0,1,0,0,27645,1.662656837E9
0,0,0.0,0.0,24.55,0.0,0,0,0,0,-35,1,0,0,0,0,0,0,0,0,1,0,27646,1.662656837E9
0,0,0.0,0.0,31.33,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27647,1.662656837E9
1,42,11.9047619,0.0,44.71,0.014285714,0,0,0,210,-1,0,0,0,0,0,1,0,0,1,0,0,27648,1.662656837E9
0,0,0.0,0.0,61.54,0.025641026,1,0,0,195,-2,0,0,0,0,0,0,1,0,0,1,0,27649,1.662656837E9
0,0,0.0,0.0,115.67,0.128205128,0,0,0,39,-6,0,0,0,0,0,0,1,0,0,1,0,27650,1.662656837E9
1,38,39.47368421,0.0,35.27,0.0,0,0,0,0,-247,0,0,0,0,0,1,0,0,1,0,0,27651,1.662656837E9
0,0,0.0,0.0,115.83,0.127819549,1,0,0,133,0,0,0,0,0,0,0,1,0,1,0,0,27652,1.662656837E9
0,0,0.0,0.0,51.39,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27653,1.662656837E9
0,0,0.0,0.0,52.97,0.0,0,0,0,0,-5,0,0,0,0,1,0,0,0,1,0,0,27654,1.662656837E9
1,45,0.0,0.0,50.82,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,27655,1.662656837E9
1,16,0.0,0.0,75.52,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27656,1.662656837E9
0,0,0.0,0.0,110.06,0.025531915,0,0,0,235,-274,0,1,0,0,0,0,0,0,0,1,0,27657,1.662656837E9
1,45,0.0,0.0,37.72,0.0,0,0,0,0,-39,0,0,0,0,1,0,0,0,0,1,0,27658,1.662656837E9
1,45,0.0,0.0,23.99,0.153846154,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,27659,1.662656837E9
1,18,0.0,0.0,57.52,0.089285714,0,0,0,56,0,0,0,0,0,0,0,1,0,0,1,0,27660,1.662656837E9
1,47,4.255319149,4.255319149,44.9,0.040492958,0,0,0,568,-140,0,0,0,0,0,1,0,0,1,0,0,27661,1.662656837E9
0,0,0.0,0.0,53.57,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27662,1.662656837E9
1,45,0.0,0.0,44.29,0.333333333,1,0,0,6,-2,0,0,0,0,1,0,0,0,0,0,1,27663,1.662656837E9
1,46,21.73913043,6.52173913,58.92,0.022857143,1,0,0,175,-14,1,0,0,0,0,0,0,0,1,0,0,27664,1.662656837E9
1,33,42.42424242,3.03030303,35.2,0.2,1,0,0,10,-1506,0,1,0,0,0,0,0,0,1,0,0,27665,1.662656837E9
1,40,47.5,2.5,97.86,0.014218009,0,0,0,211,-199,0,0,0,0,0,0,1,0,0,1,0,27666,1.662656837E9
1,45,4.444444444,2.222222222,87.99,0.08,0,0,0,25,0,0,0,0,0,0,0,1,0,1,0,0,27667,1.662656837E9
1,46,4.347826087,0.0,54.85,0.142857143,0,0,0,42,-3,0,1,0,0,0,0,0,0,0,1,0,27668,1.662656837E9
1,25,60.0,0.0,62.6,0.0,0,1,0,0,-130,0,0,0,0,1,0,0,0,0,1,0,27669,1.662656837E9
0,0,0.0,0.0,38.22,0.0,0,0,0,0,-443,1,0,0,0,0,0,0,0,0,1,0,27670,1.662656837E9
0,0,0.0,0.0,73.47,0.053254438,0,0,0,169,0,0,1,0,0,0,0,0,0,0,1,0,27671,1.662656837E9
0,0,0.0,0.0,99.66,0.0,0,0,0,0,-3,0,0,0,0,0,0,1,0,1,0,0,27672,1.662656837E9
1,16,0.0,0.0,31.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27673,1.662656837E9
1,45,4.444444444,0.0,154.65,0.007653061,0,0,0,392,0,0,0,0,0,1,0,0,0,1,0,0,27674,1.662656837E9
1,42,30.95238095,2.380952381,42.87,0.004830918,0,0,0,414,-266,0,0,0,0,1,0,0,0,0,1,0,27675,1.662656837E9
1,45,20.0,0.0,40.96,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,27676,1.662656837E9
0,0,0.0,0.0,66.76,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27677,1.662656837E9
1,16,0.0,0.0,153.3,0.111111111,0,0,0,27,-1,0,0,0,0,0,1,0,0,1,0,0,27678,1.662656837E9
1,29,93.10344828,10.34482759,61.29,0.008368201,0,0,0,239,-12,0,0,0,0,0,1,0,0,0,1,0,27679,1.662656837E9
0,1,100.0,100.0,31.02,0.0,0,0,0,0,-1285,0,0,0,0,0,1,0,0,0,1,0,27680,1.662656837E9
1,36,72.22222222,5.555555556,41.74,0.041237113,0,0,0,97,0,0,0,0,0,0,1,0,0,1,0,0,27681,1.662656837E9
1,42,14.28571429,2.380952381,79.91,0.0,1,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,1,27682,1.662656837E9
1,39,5.128205128,0.0,61.17,0.0,0,0,0,0,-148,0,0,0,0,0,0,1,0,0,0,1,27683,1.662656837E9
0,0,0.0,0.0,104.35,0.0,0,0,0,0,-443,0,0,0,0,0,0,1,0,1,0,0,27684,1.662656837E9
0,0,0.0,0.0,6.05,0.222222222,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,27685,1.662656837E9
0,0,0.0,0.0,49.55,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27686,1.662656837E9
1,31,87.09677419,0.0,48.33,0.007462687,0,0,0,268,0,1,0,0,0,0,0,0,0,1,0,0,27687,1.662656837E9
1,32,56.25,18.75,98.22,0.0,0,0,0,0,-157,0,0,0,0,1,0,0,0,1,0,0,27688,1.662656837E9
1,43,23.25581395,0.0,83.09,0.0,0,0,0,0,-348,0,0,0,0,0,1,0,0,1,0,0,27689,1.662656837E9
1,16,0.0,0.0,44.25,0.021052632,0,0,0,95,-3,1,0,0,0,0,0,0,0,0,1,0,27690,1.662656837E9
0,0,0.0,0.0,136.91,0.0,1,0,0,0,-83,0,0,1,0,0,0,0,1,0,0,0,27691,1.662656837E9
1,33,12.12121212,0.0,20.61,0.0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,1,0,27692,1.662656837E9
1,45,0.0,0.0,53.01,0.0,0,0,0,0,-69,0,0,0,0,0,1,0,0,0,1,0,27693,1.662656837E9
1,18,22.22222222,5.555555556,33.99,0.0,1,0,0,0,-44,0,0,0,0,0,1,0,1,0,0,0,27694,1.662656837E9
1,35,2.857142857,0.0,37.42,0.142857143,1,0,0,14,19,0,0,0,1,0,0,0,0,0,0,1,27695,1.662656837E9
1,50,6.0,4.0,42.28,0.0,1,0,0,0,-178,0,0,0,0,0,1,0,0,0,1,0,27696,1.662656837E9
0,0,0.0,0.0,21.53,0.142857143,0,0,0,21,-47,0,0,0,0,0,1,0,0,0,1,0,27697,1.662656837E9
1,16,0.0,0.0,32.05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27698,1.662656837E9
1,36,50.0,13.88888889,93.87,0.0,1,0,0,0,-63,0,1,0,0,0,0,0,0,0,1,0,27699,1.662656837E9
0,0,0.0,0.0,17.17,0.013245033,0,0,0,151,0,1,0,0,0,0,0,0,0,0,1,0,27700,1.662656837E9
1,47,2.127659574,0.0,134.07,0.088888889,0,0,0,45,-12,0,1,0,0,0,0,0,0,1,0,0,27701,1.662656837E9
1,25,20.0,0.0,90.35,0.157894737,0,0,0,19,-3,0,0,0,0,0,0,1,0,1,0,0,27702,1.662656837E9
0,0,0.0,0.0,50.47,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,27703,1.662656837E9
0,0,0.0,0.0,51.13,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27704,1.662656837E9
1,46,2.173913043,2.173913043,95.92,0.00166251,0,0,0,1203,-69,0,0,0,0,0,1,0,0,0,1,0,27705,1.662656837E9
1,45,0.0,0.0,85.98,0.0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,1,27706,1.662656837E9
1,52,9.615384615,1.923076923,104.97,0.035714286,0,0,0,56,-501,0,1,0,0,0,0,0,0,1,0,0,27707,1.662656837E9
1,45,2.222222222,2.222222222,36.59,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27708,1.662656837E9
0,8,37.5,12.5,40.02,0.0,0,0,0,0,-513,0,0,0,0,1,0,0,0,1,0,0,27709,1.662656837E9
1,7,42.85714286,14.28571429,77.5,0.011023622,1,0,0,635,-1,0,1,0,0,0,0,0,0,1,0,0,27710,1.662656837E9
1,41,26.82926829,0.0,183.49,0.0,0,0,0,0,-181,0,1,0,0,0,0,0,0,1,0,0,27711,1.662656837E9
1,16,0.0,0.0,108.11,0.285714286,0,0,0,7,-13,0,0,0,0,0,1,0,0,1,0,0,27712,1.662656837E9
1,39,48.71794872,5.128205128,47.55,0.004950495,0,0,0,404,-1,0,0,0,0,0,0,1,0,0,1,0,27713,1.662656837E9
1,51,0.0,0.0,27.47,0.046296296,0,0,0,108,-62,0,0,0,0,0,0,1,0,0,0,1,27714,1.662656837E9
1,48,4.166666667,0.0,54.94,0.5,0,0,0,16,-121,0,1,0,0,0,0,0,0,0,1,0,27715,1.662656837E9
0,0,0.0,0.0,47.4,0.0,0,0,0,0,-117,0,0,0,0,0,0,1,0,1,0,0,27716,1.662656837E9
0,0,0.0,0.0,28.99,0.125,1,0,0,32,-5,0,0,0,0,0,1,0,0,0,0,1,27717,1.662656837E9
1,18,0.0,0.0,51.36,0.040540541,0,0,0,148,-11,0,0,0,0,0,0,1,0,0,1,0,27718,1.662656837E9
0,0,0.0,0.0,114.15,0.0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,1,27719,1.662656837E9
1,44,6.818181818,4.545454545,73.84,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27720,1.662656837E9
0,0,0.0,0.0,82.63,0.0,0,0,0,0,-490,1,0,0,0,0,0,0,0,0,1,0,27721,1.662656837E9
1,16,0.0,0.0,51.04,0.016574586,0,0,0,181,-3,0,0,0,0,1,0,0,0,1,0,0,27722,1.662656837E9
1,16,0.0,0.0,31.57,0.117647059,0,0,0,17,0,0,0,0,0,0,0,1,0,1,0,0,27723,1.662656837E9
1,36,2.777777778,0.0,33.76,0.0,0,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,27724,1.662656837E9
1,42,33.33333333,2.380952381,89.11,0.002849003,0,0,0,1053,-14,0,1,0,0,0,0,0,0,0,1,0,27725,1.662656837E9
0,0,0.0,0.0,67.54,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27726,1.662656837E9
1,39,17.94871795,0.0,91.16,0.0,0,0,0,0,-533,0,0,0,0,1,0,0,0,0,1,0,27727,1.662656837E9
1,17,0.0,0.0,70.62,0.042857143,1,0,0,70,0,0,0,0,0,0,1,0,0,0,1,0,27728,1.662656837E9
1,43,37.20930233,0.0,60.11,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27729,1.662656837E9
0,0,0.0,0.0,50.33,0.0,1,0,0,0,-13,1,0,0,0,0,0,0,0,1,0,0,27730,1.662656837E9
1,40,12.5,2.5,83.98,0.010752688,1,0,0,279,0,0,0,0,0,0,1,0,0,0,1,0,27731,1.662656837E9
0,0,0.0,0.0,26.39,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27732,1.662656837E9
0,0,0.0,0.0,19.84,0.0125,0,0,0,560,0,0,0,0,0,0,1,0,0,1,0,0,27733,1.662656837E9
1,46,19.56521739,0.0,119.08,0.08974359,1,0,0,78,0,0,0,0,0,1,0,0,0,1,0,0,27734,1.662656837E9
1,45,0.0,0.0,50.0,0.0,0,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0,27735,1.662656837E9
1,42,30.95238095,0.0,182.04,0.066666667,0,0,0,45,-2,0,0,0,0,0,0,1,0,1,0,0,27736,1.662656837E9
1,16,0.0,0.0,57.38,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27737,1.662656837E9
0,0,0.0,0.0,180.93,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27738,1.662656837E9
1,45,0.0,0.0,80.48,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27739,1.662656837E9
1,35,2.857142857,2.857142857,63.02,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,27740,1.662656837E9
0,0,0.0,0.0,92.92,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27741,1.662656837E9
1,16,0.0,0.0,38.59,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27742,1.662656837E9
0,2,0.0,0.0,51.43,0.006420546,1,0,0,623,-30,0,0,0,0,0,1,0,0,1,0,0,27743,1.662656837E9
1,45,26.66666667,13.33333333,51.03,0.011538462,0,0,0,520,-29,0,0,0,0,0,0,1,0,1,0,0,27744,1.662656837E9
1,39,7.692307692,2.564102564,51.01,0.0,0,0,0,0,-131,0,0,0,0,0,1,0,0,1,0,0,27745,1.662656837E9
0,0,0.0,0.0,97.95,0.065934066,0,0,0,91,-22,0,0,0,0,0,0,1,0,0,1,0,27746,1.662656837E9
1,44,15.90909091,9.090909091,36.97,0.0,0,0,0,0,-883,0,1,0,0,0,0,0,0,0,1,0,27747,1.662656837E9
1,16,0.0,0.0,85.38,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27748,1.662656837E9
1,43,30.23255814,0.0,56.06,0.142857143,0,0,0,21,-1,0,0,0,0,1,0,0,0,0,1,0,27749,1.662656837E9
1,39,25.64102564,5.128205128,52.49,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27750,1.662656837E9
1,30,90.0,6.666666667,94.78,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27751,1.662656837E9
1,37,48.64864865,5.405405405,87.3,0.0,0,0,0,0,-16,0,0,0,0,0,1,0,0,1,0,0,27752,1.662656837E9
0,0,0.0,0.0,85.94,0.081967213,1,0,0,61,-26,1,0,0,0,0,0,0,0,0,1,0,27753,1.662656837E9
1,16,0.0,0.0,98.17,0.004008016,0,0,0,499,-21,1,0,0,0,0,0,0,0,0,1,0,27754,1.662656837E9
1,45,0.0,0.0,40.0,0.0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1,27755,1.662656837E9
1,46,15.2173913,2.173913043,102.72,0.027160494,0,0,0,405,-64,0,0,0,0,0,0,1,0,0,1,0,27756,1.662656837E9
1,43,32.55813953,4.651162791,67.72,0.111111111,0,0,0,18,0,0,0,0,0,1,0,0,0,1,0,0,27757,1.662656837E9
0,0,0.0,0.0,65.31,0.088235294,0,0,0,34,-1,0,0,0,0,0,1,0,0,0,1,0,27758,1.662656837E9
1,33,9.090909091,0.0,123.48,0.214285714,0,0,0,14,0,0,0,0,0,0,1,0,0,0,1,0,27759,1.662656837E9
0,0,0.0,0.0,89.49,0.0,0,0,0,0,-240,0,0,0,0,0,0,1,0,1,0,0,27760,1.662656837E9
1,46,0.0,0.0,107.84,0.011673152,0,0,0,257,-2,0,0,0,0,0,0,1,0,1,0,0,27761,1.662656837E9
1,46,4.347826087,2.173913043,44.97,0.056737589,0,0,0,141,-1,0,0,0,0,1,0,0,0,1,0,0,27762,1.662656837E9
1,16,0.0,0.0,44.16,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27763,1.662656837E9
1,16,0.0,0.0,22.91,0.0,0,0,0,0,-106,1,0,0,0,0,0,0,0,0,1,0,27764,1.662656837E9
0,1,100.0,100.0,40.79,0.0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,1,27765,1.662656837E9
0,0,0.0,0.0,98.18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27766,1.662656837E9
0,0,0.0,0.0,21.39,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,27767,1.662656837E9
0,0,0.0,0.0,79.17,0.117647059,1,0,0,17,-61,0,1,0,0,0,0,0,0,1,0,0,27768,1.662656837E9
1,47,0.0,0.0,48.75,0.024875622,0,0,0,201,-33,0,0,0,0,1,0,0,0,1,0,0,27769,1.662656837E9
0,0,0.0,0.0,67.35,0.0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,1,27770,1.662656837E9
0,0,0.0,0.0,52.76,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27771,1.662656837E9
1,30,23.33333333,3.333333333,38.46,0.153846154,0,0,0,13,-491,0,0,0,0,0,1,0,0,0,1,0,27772,1.662656837E9
1,16,0.0,0.0,71.96,0.0,1,0,0,0,-72,1,0,0,0,0,0,0,0,0,1,0,27773,1.662656837E9
1,30,93.33333333,10.0,61.15,0.037735849,0,0,0,53,-145,0,0,0,0,1,0,0,0,1,0,0,27774,1.662656837E9
0,0,0.0,0.0,99.16,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27775,1.662656837E9
1,40,52.5,2.5,29.81,0.031718062,0,0,0,1135,-84,0,0,0,0,1,0,0,0,0,1,0,27776,1.662656837E9
1,16,0.0,0.0,51.94,0.0,0,0,0,0,-97,0,0,0,0,0,1,0,0,0,1,0,27777,1.662656837E9
0,0,0.0,0.0,53.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27778,1.662656837E9
1,45,2.222222222,0.0,49.6,0.006681514,1,0,0,449,0,0,0,0,0,0,0,1,0,0,1,0,27779,1.662656837E9
0,3,0.0,0.0,81.64,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,27780,1.662656837E9
1,28,53.57142857,0.0,43.5,0.333333333,1,1,0,9,-166,0,0,0,0,0,1,0,0,0,1,0,27781,1.662656837E9
1,16,0.0,0.0,63.55,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,27782,1.662656837E9
0,0,0.0,0.0,51.0,0.0,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,1,27783,1.662656837E9
0,0,0.0,0.0,51.63,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27784,1.662656837E9
1,43,23.25581395,18.60465116,63.76,0.027027027,1,0,0,111,-6,0,0,0,0,1,0,0,0,1,0,0,27785,1.662656837E9
1,30,90.0,23.33333333,128.79,0.010878661,0,0,0,1195,-145,0,0,0,0,0,0,1,0,0,1,0,27786,1.662656837E9
1,46,2.173913043,2.173913043,111.95,0.083333333,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,27787,1.662656837E9
1,44,15.90909091,4.545454545,38.49,0.004511278,0,0,0,665,-249,1,0,0,0,0,0,0,0,1,0,0,27788,1.662656837E9
1,39,23.07692308,10.25641026,191.7,0.0,0,0,0,0,-84,0,0,0,0,0,0,1,0,0,0,1,27789,1.662656837E9
0,0,0.0,0.0,40.0,0.0,0,0,0,0,-52,0,0,0,1,0,0,0,0,0,0,1,27790,1.662656837E9
0,0,0.0,0.0,111.66,0.018181818,0,0,0,275,-7,0,0,0,0,0,0,1,0,0,1,0,27791,1.662656837E9
1,45,0.0,0.0,78.68,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27792,1.662656837E9
1,23,86.95652174,13.04347826,121.7,0.095238095,0,0,0,21,26,0,0,0,1,0,0,0,0,0,0,1,27793,1.662656837E9
1,38,26.31578947,0.0,148.69,0.003527337,0,0,0,567,0,0,1,0,0,0,0,0,0,0,1,0,27794,1.662656837E9
1,38,84.21052632,10.52631579,25.83,0.0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,1,0,27795,1.662656837E9
1,29,100.0,10.34482759,52.68,0.0,0,0,0,0,-5,0,1,0,0,0,0,0,0,1,0,0,27796,1.662656837E9
1,16,0.0,0.0,28.39,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27797,1.662656837E9
0,0,0.0,0.0,30.23,0.0,0,0,0,0,-28,0,0,0,0,0,1,0,0,1,0,0,27798,1.662656837E9
1,38,47.36842105,0.0,40.66,0.2,0,0,0,10,-1,0,0,0,0,1,0,0,0,0,1,0,27799,1.662656837E9
1,16,0.0,0.0,58.88,0.051724138,0,0,0,58,-16,0,0,0,0,0,1,0,0,1,0,0,27800,1.662656837E9
0,0,0.0,0.0,20.09,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,27801,1.662656837E9
1,32,68.75,0.0,35.01,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27802,1.662656837E9
0,0,0.0,0.0,70.74,0.0,0,0,0,0,-12,0,0,0,0,1,0,0,0,1,0,0,27803,1.662656837E9
1,30,100.0,0.0,60.23,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27804,1.662656837E9
1,45,13.33333333,4.444444444,140.7,0.125,1,0,0,16,-15,0,0,0,0,1,0,0,1,0,0,0,27805,1.662656837E9
1,47,0.0,0.0,81.33,0.178571429,0,0,0,28,-76,0,0,0,0,1,0,0,0,0,1,0,27806,1.662656837E9
1,45,0.0,0.0,51.42,0.01242236,0,0,0,161,0,0,0,0,0,0,1,0,0,1,0,0,27807,1.662656837E9
1,16,0.0,0.0,53.96,0.0,0,0,0,0,-8,0,1,0,0,0,0,0,0,1,0,0,27808,1.662656837E9
1,16,0.0,0.0,211.12,0.06122449,0,0,0,49,-59,1,0,0,0,0,0,0,0,1,0,0,27809,1.662656837E9
1,16,0.0,0.0,95.42,0.016129032,0,0,0,124,-5,0,1,0,0,0,0,0,0,1,0,0,27810,1.662656837E9
1,45,0.0,0.0,91.53,0.0,0,0,0,0,-67,0,0,1,0,0,0,0,0,0,0,1,27811,1.662656837E9
1,44,22.72727273,2.272727273,57.51,0.041062802,1,0,0,414,-287,0,0,0,0,0,1,0,0,1,0,0,27812,1.662656837E9
0,0,0.0,0.0,32.78,0.091549296,1,0,0,284,0,0,1,0,0,0,0,0,0,0,1,0,27813,1.662656837E9
1,46,4.347826087,0.0,53.31,0.0,0,0,0,0,-11,1,0,0,0,0,0,0,0,1,0,0,27814,1.662656837E9
0,0,0.0,0.0,95.21,0.081896552,0,0,0,232,-16,1,0,0,0,0,0,0,0,0,1,0,27815,1.662656837E9
1,44,4.545454545,0.0,65.0,0.0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,27816,1.662656837E9
0,0,0.0,0.0,63.87,0.036363636,1,0,0,55,-1140,0,0,0,0,0,1,0,0,0,1,0,27817,1.662656837E9
1,16,0.0,0.0,48.04,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27818,1.662656837E9
0,0,0.0,0.0,38.64,0.0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,1,27819,1.662656837E9
1,35,80.0,0.0,69.6,0.00795756,0,0,0,377,0,0,0,0,0,0,1,0,0,0,1,0,27820,1.662656837E9
1,16,0.0,0.0,38.86,0.0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,1,0,27821,1.662656837E9
1,41,19.51219512,2.43902439,95.26,0.0,0,0,0,0,-184,1,0,0,0,0,0,0,0,1,0,0,27822,1.662656837E9
1,48,12.5,6.25,40.0,0.0,0,0,0,0,-447,0,0,0,0,1,0,0,0,0,0,1,27823,1.662656837E9
1,38,10.52631579,0.0,64.96,0.090909091,0,0,0,22,-446,0,1,0,0,0,0,0,0,1,0,0,27824,1.662656837E9
0,13,84.61538462,0.0,29.64,0.133333333,0,0,0,15,-295,1,0,0,0,0,0,0,0,1,0,0,27825,1.662656837E9
0,0,0.0,0.0,56.16,0.0,1,0,0,0,-181,0,0,0,0,0,0,1,0,1,0,0,27826,1.662656837E9
0,0,0.0,0.0,90.99,0.294117647,0,0,0,17,-102,1,0,0,0,0,0,0,0,0,1,0,27827,1.662656837E9
1,44,6.818181818,0.0,69.28,0.0,0,0,0,0,-97,0,0,0,0,0,1,0,0,0,0,1,27828,1.662656837E9
1,45,0.0,0.0,94.46,0.12,0,0,0,25,-14,0,1,0,0,0,0,0,0,0,1,0,27829,1.662656837E9
1,33,87.87878788,0.0,49.92,0.021148036,0,0,0,331,0,0,0,0,0,0,0,1,0,0,1,0,27830,1.662656837E9
1,44,9.090909091,0.0,50.53,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27831,1.662656837E9
0,0,0.0,0.0,50.07,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27832,1.662656837E9
0,0,0.0,0.0,33.9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27833,1.662656837E9
0,0,0.0,0.0,84.0,0.0375,0,0,0,80,0,0,0,0,0,0,0,1,0,0,1,0,27834,1.662656837E9
1,46,4.347826087,4.347826087,63.13,0.06557377,0,0,0,61,0,1,0,0,0,0,0,0,0,0,1,0,27835,1.662656837E9
0,0,0.0,0.0,27.28,0.0,0,0,0,0,-363,0,1,0,0,0,0,0,0,1,0,0,27836,1.662656837E9
1,39,5.128205128,0.0,28.05,0.0,0,0,0,0,-34,0,0,0,0,0,1,0,0,1,0,0,27837,1.662656837E9
0,0,0.0,0.0,111.79,0.0,1,0,0,0,-166,0,0,0,0,0,1,0,0,0,1,0,27838,1.662656837E9
1,46,26.08695652,17.39130435,36.51,0.1,0,1,0,50,-1026,1,0,0,0,0,0,0,0,1,0,0,27839,1.662656837E9
1,44,4.545454545,4.545454545,28.41,0.0,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,1,27840,1.662656837E9
0,0,0.0,0.0,71.6,0.023121387,0,0,0,519,-63,0,0,0,0,0,0,1,0,0,1,0,27841,1.662656837E9
1,44,18.18181818,2.272727273,300.0,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,27842,1.662656837E9
0,25,8.0,0.0,79.7,0.12605042,0,0,0,119,-71,0,0,0,0,0,0,1,0,0,1,0,27843,1.662656837E9
1,44,6.818181818,0.0,54.54,0.015267176,0,0,0,131,0,1,0,0,0,0,0,0,0,0,1,0,27844,1.662656837E9
0,0,0.0,0.0,57.92,0.0,0,0,0,-40631,-2,0,0,0,0,0,1,0,0,1,0,0,27845,1.662656837E9
1,45,2.222222222,0.0,79.11,0.004178273,0,0,0,718,-15,0,1,0,0,0,0,0,0,0,1,0,27846,1.662656837E9
